Chassis No,Reg No,Vehicle Model,Received Date,City,Batch
P6EBE1RCC25000007,DL9EV8232,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000008,DL9EV8337,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000009,DL9EV8305,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000010,DL9EV8287,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000011,DL9EV8258,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000012,DL9EV8394,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000013,DL9EV8264,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000015,DL9EV8278,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000016,DL9EV8372,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000017,DL9EV8255,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000018,DL9EV8254,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000019,DL9EV8293,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000020,DL9EV8281,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000021,DL9EV8390,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000022,DL9EV8357,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000024,DL9EV8271,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000025,DL9EV8364,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000026,DL9EV8332,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000027,DL9EV8360,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000028,DL9EV8384,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000029,DL9EV8298,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000030,DL9EV8363,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000031,DL9EV8304,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000032,DL9EV8345,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000033,DL9EV8354,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000035,DL9EV8371,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000036,DL9EV8376,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000037,DL9EV8216,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000038,DL9EV8284,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000040,DL9EV8212,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000041,DL9EV8352,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000043,DL9EV8378,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000046,DL9EV8253,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000047,DL9EV8288,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000048,DL9EV8242,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000049,DL9EV8262,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000050,DL9EV8295,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000055,DL9EV8245,Bounce,21-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000014,DL9EV8356,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000042,DL9EV8326,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000051,DL9EV8236,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000052,DL9EV8370,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000053,DL9EV8314,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000054,DL9EV8316,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000056,DL9EV8343,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000057,DL9EV8388,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000060,DL9EV8209,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000063,DL9EV8228,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000065,DL9EV8317,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000066,DL9EV8329,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000067,DL9EV8385,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000070,DL9EV8347,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000072,DL9EV8220,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000075,DL9EV8230,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000077,DL9EV8397,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000084,DL9EV8380,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000085,DL9EV8207,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000086,DL9EV8292,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000088,DL9EV8315,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000090,DL9EV8291,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000094,DL9EV8272,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000097,DL9EV8265,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000098,DL9EV8373,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000099,DL9EV8260,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000100,DL9EV8210,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000101,DL9EV8235,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000103,DL9EV8224,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000104,DL9EV8273,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000106,DL9EV8349,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000107,DL9EV8250,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000110,DL9EV8327,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000111,DL9EV8350,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000112,DL9EV8335,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000113,DL9EV8331,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000115,DL9EV8257,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000116,DL9EV8243,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000117,DL9EV8206,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000118,DL9EV8261,Bounce,24-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000001,DL9EV8201,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000003,DL9EV8342,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000004,DL9EV8299,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000005,DL9EV8275,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000023,DL9EV8367,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000034,DL9EV8294,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000039,DL9EV8203,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000044,DL9EV8218,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000045,DL9EV8355,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000058,DL9EV8399,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000059,DL9EV8339,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000061,DL9EV8204,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000062,DL9EV8318,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000064,DL9EV8358,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000068,DL9EV8231,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000069,DL9EV8311,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000071,DL9EV8251,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000073,DL9EV8328,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000074,DL9EV8310,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000076,DL9EV8330,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000078,DL9EV8215,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000079,DL9EV8297,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000080,DL9EV8211,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000081,DL9EV8267,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000082,DL9EV8382,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000083,DL9EV8309,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000087,DL9EV8222,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000089,DL9EV8279,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000091,DL9EV8319,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000092,DL9EV8237,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000093,DL9EV8389,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000095,DL9EV8269,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000096,DL9EV8306,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000102,DL9EV8366,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000105,DL9EV8313,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000108,DL9EV8280,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000109,DL9EV8307,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000114,DL9EV8341,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000119,DL9EV8302,Bounce,27-Mar-25,Del,Del_Batch 2_120
P6EBE1RCC25000120,DL9EV8374,Bounce,27-Mar-25,Del,Del_Batch 2_120
MD92N41SKCC639001,KA01AR6755,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639002,KA01AR6756,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639003,KA01AR6760,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639004,KA01AR6750,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639005,KA01AR6753,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639006,KA01AR6758,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639007,KA01AR6754,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639008,KA01AR6757,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639009,KA01AR6751,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCC639010,KA01AR6752,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639001,KA01AR6771,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639002,KA01AR6768,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639003,KA01AR6769,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639004,KA01AR6772,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639005,KA01AR6765,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639006,KA01AR6766,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639007,KA01AR6770,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639008,KA01AR6763,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639009,KA01AR6767,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639010,KA01AR6764,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639011,KA01AR6775,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639012,KA01AR6780,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639013,KA01AR6782,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639014,KA01AR6783,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639015,KA01AR6779,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639016,KA01AR6776,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639017,KA01AR6781,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639018,KA01AR6777,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639019,KA01AR6784,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639020,KA01AR6778,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639021,KA01AR6842,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639022,KA01AR6843,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639023,KA01AR6845,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639024,KA01AR6846,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639026,KA01AR6848,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639027,KA01AR6847,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639028,KA01AR6844,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639029,KA01AR6850,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639031,KA01AR6851,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639034,KA01AR6849,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639035,KA01AR6861,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639036,KA01AR6856,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639037,KA01AR6859,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639038,KA01AR6864,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639039,KA01AR6863,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639040,KA01AR6857,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639041,KA01AR6862,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639042,KA01AR6858,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639043,KA01AR6860,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639055,KA01AR6855,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639056,KA01AR6872,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639057,KA01AR6873,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639058,KA01AR6866,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639060,KA01AR6867,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639061,KA01AR6869,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639062,KA01AR6875,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639064,KA01AR6870,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639065,KA01AR6865,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639066,KA01AR6871,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639067,KA01AR6874,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639068,KA01AR6884,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639071,KA01AR6886,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639072,KA01AR6880,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639073,KA01AR6882,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639074,KA01AR6885,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639075,KA01AR6878,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639076,KA01AR6881,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639077,KA01AR6883,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639078,KA01AR6887,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639030,KA01AR6879,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639054,KA01AR6895,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639069,KA01AR6893,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639070,KA01AR6896,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639079,KA01AR6891,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639080,KA01AR6897,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639081,KA01AR6892,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639082,KA01AR6902,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639083,KA01AR6894,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639084,KA01AR6906,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639085,KA01AR6898,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639087,KA01AR6907,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639088,KA01AR6904,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639089,KA01AR6909,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639092,KA01AR6908,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639093,KA01AR6903,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639095,KA01AR6905,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639096,KA01AR6900,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639097,KA01AR6915,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639098,KA01AR6916,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639099,KA01AR6921,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639100,KA01AR6910,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639102,KA01AR6911,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639025,KA01AR6917,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639032,KA01AR6918,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639033,KA01AR6914,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCE639024,KA01AR6901,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCE639031,KA01AR6920,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCE639025,KA01AR6919,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCE639013,KA01AR6912,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCE639019,KA01AR6913,Motovolt,13-May-25,BLR,BLR_Batch 6_100
MD92N41SKCD639059,KA51JJ5831,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639063,KA51JJ5828,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639086,KA51JJ5905,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639090,KA51JJ5833,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639091,KA51JJ5829,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639094,KA51JJ5837,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639101,KA51JJ5834,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639103,KA51JJ5835,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639104,KA51JJ5832,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639105,KA51JJ5830,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639109,KA51JJ5836,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639110,KA51JJ5846,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639111,KA51JJ5847,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639112,KA51JJ5840,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639113,KA51JJ5841,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639114,KA51JJ5845,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639115,KA51JJ5843,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639116,KA51JJ5842,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639117,KA51JJ5838,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639118,KA51JJ5839,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639120,KA51JJ5844,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639121,KA51JJ5850,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCD639122,KA51JJ5851,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639001,KA51JJ5856,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639003,KA51JJ5852,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639004,KA51JJ5863,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639005,KA51JJ5854,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639006,KA51JJ5865,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639007,KA51JJ5864,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639008,KA51JJ5859,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639009,KA51JJ5853,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639010,KA51JJ5855,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639011,KA51JJ5857,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639012,KA51JJ5858,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639014,KA51JJ5861,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639017,KA51JJ5860,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639018,KA51JJ5862,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639020,KA51JJ5948,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639022,KA51JJ5944,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639028,KA51JJ5941,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639085,KA51JJ5950,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639086,KA51JJ5946,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639087,KA51JJ5940,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639088,KA51JJ5942,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639089,KA51JJ5945,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639090,KA51JJ5943,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639091,KA51JJ5930,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639093,KA51JJ5951,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639094,KA51JJ5929,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639095,KA51JJ5927,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639096,KA51JJ5870,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639098,KA51JJ5907,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639099,KA51JJ5883,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639100,KA51JJ5871,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639101,KA51JJ5882,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639102,KA51JJ5906,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639103,KA51JJ5910,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639104,KA51JJ5908,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639105,KA51JJ5911,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639106,KA51JJ5909,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639107,KA51JJ5928,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639108,KA51JJ5918,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639109,KA51JJ5919,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639110,KA51JJ5916,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639111,KA51JJ5915,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639112,KA51JJ5920,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639113,KA51JJ5917,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639114,KA51JJ5921,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
